POZIOM;REGION;WOJ;PODREG;POW;GMI;RODZ;NAZWA;NAZWA_DOD;STAN_NA
5;2;24;49;15;03;1;Rydułtowy;gmina miejska;2017-01-01
5;2;24;49;15;04;1;Wodzisław Śląski;gmina miejska;2017-01-01
5;2;24;49;15;05;2;Godów;gmina wiejska;2017-01-01
5;2;24;49;15;06;2;Gorzyce;gmina wiejska;2017-01-01
5;2;24;49;15;07;2;Lubomia;gmina wiejska;2017-01-01
5;2;24;49;15;08;2;Marklowice;gmina wiejska;2017-01-01
5;2;24;49;15;09;2;Mszana;gmina wiejska;2017-01-01
5;2;24;49;67;01;1;Jastrzębie-Zdrój;gmina miejska;2017-01-01
5;2;24;49;73;01;1;Rybnik;gmina miejska;2017-01-01
5;2;24;49;79;01;1;Żory;gmina miejska;2017-01-01
5;2;24;50;01;01;1;Będzin;gmina miejska;2017-01-01
5;2;24;50;01;02;1;Czeladź;gmina miejska;2017-01-01
5;2;24;50;01;03;1;Wojkowice;gmina miejska;2017-01-01
5;2;24;50;01;04;2;Bobrowniki;gmina wiejska;2017-01-01
5;2;24;50;01;05;2;Mierzęcice;gmina wiejska;2017-01-01
5;2;24;50;01;06;2;Psary;gmina wiejska;2017-01-01
5;2;24;50;01;07;3;Siewierz;gmina miejsko-wiejska;2017-01-01
5;2;24;50;01;07;4;Siewierz;miasto w gminie miejsko-wiejskiej;2017-01-01
5;2;24;50;01;07;5;Siewierz;obszar wiejski;2017-01-01
5;2;24;50;01;08;1;Sławków;gmina miejska;2017-01-01
5;2;24;50;16;01;1;Poręba;gmina miejska;2017-01-01
5;2;24;50;16;02;1;Zawiercie;gmina miejska;2017-01-01
5;2;24;50;16;03;2;Irządze;gmina wiejska;2017-01-01
5;2;24;50;16;04;2;Kroczyce;gmina wiejska;2017-01-01
5;2;24;50;16;05;3;Łazy;gmina miejsko-wiejska;2017-01-01
5;2;24;50;16;05;4;Łazy;miasto w gminie miejsko-wiejskiej;2017-01-01
5;2;24;50;16;05;5;Łazy;obszar wiejski;2017-01-01
5;2;24;50;16;06;3;Ogrodzieniec;gmina miejsko-wiejska;2017-01-01
5;2;24;50;16;06;4;Ogrodzieniec;miasto w gminie miejsko-wiejskiej;2017-01-01
5;2;24;50;16;06;5;Ogrodzieniec;obszar wiejski;2017-01-01
5;2;24;50;16;07;3;Pilica;gmina miejsko-wiejska;2017-01-01
5;2;24;50;16;07;4;Pilica;miasto w gminie miejsko-wiejskiej;2017-01-01
5;2;24;50;16;07;5;Pilica;obszar wiejski;2017-01-01
5;2;24;50;16;08;3;Szczekociny;gmina miejsko-wiejska;2017-01-01
5;2;24;50;16;08;4;Szczekociny;miasto w gminie miejsko-wiejskiej;2017-01-01
5;2;24;50;16;08;5;Szczekociny;obszar wiejski;2017-01-01
5;2;24;50;16;09;2;Włodowice;gmina wiejska;2017-01-01
5;2;24;50;16;10;2;Żarnowiec;gmina wiejska;2017-01-01
5;2;24;50;65;01;1;Dąbrowa Górnicza;gmina miejska;2017-01-01
5;2;24;50;68;01;1;Jaworzno;gmina miejska;2017-01-01
5;2;24;50;75;01;1;Sosnowiec;gmina miejska;2017-01-01
5;2;24;51;08;01;1;Łaziska Górne;gmina miejska;2017-01-01
5;2;24;51;08;02;1;Mikołów;gmina miejska;2017-01-01
5;2;24;51;08;03;1;Orzesze;gmina miejska;2017-01-01
5;2;24;51;08;04;2;Ornontowice;gmina wiejska;2017-01-01
5;2;24;51;08;05;2;Wyry;gmina wiejska;2017-01-01
5;2;24;51;10;01;2;Goczałkowice-Zdrój;gmina wiejska;2017-01-01
5;2;24;51;10;02;2;Kobiór;gmina wiejska;2017-01-01
5;2;24;51;10;03;2;Miedźna;gmina wiejska;2017-01-01
5;2;24;51;10;04;2;Pawłowice;gmina wiejska;2017-01-01
5;2;24;51;10;05;3;Pszczyna;gmina miejsko-wiejska;2017-01-01
5;2;24;51;10;05;4;Pszczyna;miasto w gminie miejsko-wiejskiej;2017-01-01
5;2;24;51;10;05;5;Pszczyna;obszar wiejski;2017-01-01
5;2;24;51;10;06;2;Suszec;gmina wiejska;2017-01-01
5;2;24;51;14;01;1;Bieruń;gmina miejska;2017-01-01
5;2;24;51;14;02;1;Imielin;gmina miejska;2017-01-01
5;2;24;51;14;03;1;Lędziny;gmina miejska;2017-01-01
5;2;24;51;14;04;2;Bojszowy;gmina wiejska;2017-01-01
5;2;24;51;14;05;2;Chełm Śląski;gmina wiejska;2017-01-01
5;2;24;51;77;01;1;Tychy;gmina miejska;2017-01-01
5;3;06;09;01;01;1;Międzyrzec Podlaski;gmina miejska;2017-01-01
5;3;06;09;01;02;1;Terespol;gmina miejska;2017-01-01
5;3;06;09;01;03;2;Biała Podlaska;gmina wiejska;2017-01-01
5;3;06;09;01;04;2;Drelów;gmina wiejska;2017-01-01
5;3;06;09;01;05;2;Janów Podlaski;gmina wiejska;2017-01-01
5;3;06;09;01;06;2;Kodeń;gmina wiejska;2017-01-01
5;3;06;09;01;07;2;Konstantynów;gmina wiejska;2017-01-01
5;3;06;09;01;08;2;Leśna Podlaska;gmina wiejska;2017-01-01
5;3;06;09;01;09;2;Łomazy;gmina wiejska;2017-01-01
5;3;06;09;01;10;2;Międzyrzec Podlaski;gmina wiejska;2017-01-01
5;3;06;09;01;11;2;Piszczac;gmina wiejska;2017-01-01
5;3;06;09;01;12;2;Rokitno;gmina wiejska;2017-01-01
5;3;06;09;01;13;2;Rossosz;gmina wiejska;2017-01-01
5;3;06;09;01;14;2;Sławatycze;gmina wiejska;2017-01-01
5;3;06;09;01;15;2;Sosnówka;gmina wiejska;2017-01-01
5;3;06;09;01;16;2;Terespol;gmina wiejska;2017-01-01
5;3;06;09;01;17;2;Tuczna;gmina wiejska;2017-01-01
5;3;06;09;01;18;2;Wisznice;gmina wiejska;2017-01-01
5;3;06;09;01;19;2;Zalesie;gmina wiejska;2017-01-01
5;3;06;09;13;01;2;Dębowa Kłoda;gmina wiejska;2017-01-01
5;3;06;09;13;02;2;Jabłoń;gmina wiejska;2017-01-01
5;3;06;09;13;03;2;Milanów;gmina wiejska;2017-01-01
5;3;06;09;13;04;3;Parczew;gmina miejsko-wiejska;2017-01-01
5;3;06;09;13;04;4;Parczew;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;09;13;04;5;Parczew;obszar wiejski;2017-01-01
5;3;06;09;13;05;2;Podedwórze;gmina wiejska;2017-01-01
5;3;06;09;13;06;2;Siemień;gmina wiejska;2017-01-01
5;3;06;09;13;07;2;Sosnowica;gmina wiejska;2017-01-01
5;3;06;09;15;01;1;Radzyń Podlaski;gmina miejska;2017-01-01
5;3;06;09;15;02;2;Borki;gmina wiejska;2017-01-01
5;3;06;09;15;03;2;Czemierniki;gmina wiejska;2017-01-01
5;3;06;09;15;04;2;Kąkolewnica;gmina wiejska;2017-01-01
5;3;06;09;15;05;2;Komarówka Podlaska;gmina wiejska;2017-01-01
5;3;06;09;15;06;2;Radzyń Podlaski;gmina wiejska;2017-01-01
5;3;06;09;15;07;2;Ulan-Majorat;gmina wiejska;2017-01-01
5;3;06;09;15;08;2;Wohyń;gmina wiejska;2017-01-01
5;3;06;09;19;01;1;Włodawa;gmina miejska;2017-01-01
5;3;06;09;19;02;2;Hanna;gmina wiejska;2017-01-01
5;3;06;09;19;03;2;Hańsk;gmina wiejska;2017-01-01
5;3;06;09;19;04;2;Stary Brus;gmina wiejska;2017-01-01
5;3;06;09;19;05;2;Urszulin;gmina wiejska;2017-01-01
5;3;06;09;19;06;2;Włodawa;gmina wiejska;2017-01-01
5;3;06;09;19;07;2;Wola Uhruska;gmina wiejska;2017-01-01
5;3;06;09;19;08;2;Wyryki;gmina wiejska;2017-01-01
5;3;06;09;61;01;1;Biała Podlaska;gmina miejska;2017-01-01
5;3;06;10;02;01;1;Biłgoraj;gmina miejska;2017-01-01
5;3;06;10;02;02;2;Aleksandrów;gmina wiejska;2017-01-01
5;3;06;10;02;03;2;Biłgoraj;gmina wiejska;2017-01-01
5;3;06;10;02;04;2;Biszcza;gmina wiejska;2017-01-01
5;3;06;10;02;05;3;Frampol;gmina miejsko-wiejska;2017-01-01
5;3;06;10;02;05;4;Frampol;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;10;02;05;5;Frampol;obszar wiejski;2017-01-01
5;3;06;10;02;06;2;Goraj;gmina wiejska;2017-01-01
5;3;06;10;02;07;3;Józefów;gmina miejsko-wiejska;2017-01-01
5;3;06;10;02;07;4;Józefów;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;10;02;07;5;Józefów;obszar wiejski;2017-01-01
5;3;06;10;02;08;2;Księżpol;gmina wiejska;2017-01-01
5;3;06;10;02;09;2;Łukowa;gmina wiejska;2017-01-01
5;3;06;10;02;10;2;Obsza;gmina wiejska;2017-01-01
5;3;06;10;02;11;2;Potok Górny;gmina wiejska;2017-01-01
5;3;06;10;02;12;3;Tarnogród;gmina miejsko-wiejska;2017-01-01
5;3;06;10;02;12;4;Tarnogród;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;10;02;12;5;Tarnogród;obszar wiejski;2017-01-01
5;3;06;10;02;13;2;Tereszpol;gmina wiejska;2017-01-01
5;3;06;10;02;14;2;Turobin;gmina wiejska;2017-01-01
5;3;06;10;03;01;1;Rejowiec Fabryczny;gmina miejska;2017-01-01
5;3;06;10;03;02;2;Białopole;gmina wiejska;2017-01-01
5;3;06;10;03;03;2;Chełm;gmina wiejska;2017-01-01
5;3;06;10;03;04;2;Dorohusk;gmina wiejska;2017-01-01
5;3;06;10;03;05;2;Dubienka;gmina wiejska;2017-01-01
5;3;06;10;03;06;2;Kamień;gmina wiejska;2017-01-01
5;3;06;10;03;07;2;Leśniowice;gmina wiejska;2017-01-01
5;3;06;10;03;08;2;Rejowiec Fabryczny;gmina wiejska;2017-01-01
5;3;06;10;03;09;2;Ruda-Huta;gmina wiejska;2017-01-01
5;3;06;10;03;10;2;Sawin;gmina wiejska;2017-01-01
5;3;06;10;03;11;3;Siedliszcze;gmina miejsko-wiejska;2017-01-01
5;3;06;10;03;11;4;Siedliszcze;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;10;03;11;5;Siedliszcze;obszar wiejski;2017-01-01
5;3;06;10;03;12;2;Wierzbica;gmina wiejska;2017-01-01
5;3;06;10;03;13;2;Wojsławice;gmina wiejska;2017-01-01
5;3;06;10;03;14;2;Żmudź;gmina wiejska;2017-01-01
5;3;06;10;03;15;3;Rejowiec;gmina miejsko-wiejska;2017-01-01
5;3;06;10;03;15;4;Rejowiec;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;10;03;15;5;Rejowiec;obszar wiejski;2017-01-01
5;3;06;10;04;01;1;Hrubieszów;gmina miejska;2017-01-01
5;3;06;10;04;02;2;Dołhobyczów;gmina wiejska;2017-01-01
5;3;06;10;04;03;2;Horodło;gmina wiejska;2017-01-01
5;3;06;10;04;04;2;Hrubieszów;gmina wiejska;2017-01-01
5;3;06;10;04;05;2;Mircze;gmina wiejska;2017-01-01
5;3;06;10;04;06;2;Trzeszczany;gmina wiejska;2017-01-01
5;3;06;10;04;07;2;Uchanie;gmina wiejska;2017-01-01
5;3;06;10;04;08;2;Werbkowice;gmina wiejska;2017-01-01
5;3;06;10;06;01;1;Krasnystaw;gmina miejska;2017-01-01
5;3;06;10;06;02;2;Fajsławice;gmina wiejska;2017-01-01
5;3;06;10;06;03;2;Gorzków;gmina wiejska;2017-01-01
5;3;06;10;06;04;2;Izbica;gmina wiejska;2017-01-01
5;3;06;10;06;05;2;Krasnystaw;gmina wiejska;2017-01-01
5;3;06;10;06;06;2;Kraśniczyn;gmina wiejska;2017-01-01
5;3;06;10;06;07;2;Łopiennik Górny;gmina wiejska;2017-01-01
5;3;06;10;06;09;2;Rudnik;gmina wiejska;2017-01-01
5;3;06;10;06;10;2;Siennica Różana;gmina wiejska;2017-01-01
5;3;06;10;06;11;2;Żółkiewka;gmina wiejska;2017-01-01
5;3;06;10;18;01;1;Tomaszów Lubelski;gmina miejska;2017-01-01
5;3;06;10;18;02;2;Bełżec;gmina wiejska;2017-01-01
5;3;06;10;18;03;2;Jarczów;gmina wiejska;2017-01-01
5;3;06;10;18;04;2;Krynice;gmina wiejska;2017-01-01
5;3;06;10;18;05;3;Lubycza Królewska;gmina miejsko-wiejska;2017-01-01
5;3;06;10;18;05;4;Lubycza Królewska;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;10;18;05;5;Lubycza Królewska;obszar wiejski;2017-01-01
5;3;06;10;18;06;3;Łaszczów;gmina miejsko-wiejska;2017-01-01
5;3;06;10;18;06;4;Łaszczów;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;10;18;06;5;Łaszczów;obszar wiejski;2017-01-01
5;3;06;10;18;07;2;Rachanie;gmina wiejska;2017-01-01
5;3;06;10;18;08;2;Susiec;gmina wiejska;2017-01-01
5;3;06;10;18;09;2;Tarnawatka;gmina wiejska;2017-01-01
5;3;06;10;18;10;2;Telatyn;gmina wiejska;2017-01-01
5;3;06;10;18;11;2;Tomaszów Lubelski;gmina wiejska;2017-01-01
5;3;06;10;18;12;3;Tyszowce;gmina miejsko-wiejska;2017-01-01
5;3;06;10;18;12;4;Tyszowce;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;10;18;12;5;Tyszowce;obszar wiejski;2017-01-01
5;3;06;10;18;13;2;Ulhówek;gmina wiejska;2017-01-01
5;3;06;10;20;01;2;Adamów;gmina wiejska;2017-01-01
5;3;06;10;20;02;2;Grabowiec;gmina wiejska;2017-01-01
5;3;06;10;20;03;2;Komarów-Osada;gmina wiejska;2017-01-01
5;3;06;10;20;04;3;Krasnobród;gmina miejsko-wiejska;2017-01-01
5;3;06;10;20;04;4;Krasnobród;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;10;20;04;5;Krasnobród;obszar wiejski;2017-01-01
5;3;06;10;20;05;2;Łabunie;gmina wiejska;2017-01-01
5;3;06;10;20;06;2;Miączyn;gmina wiejska;2017-01-01
5;3;06;10;20;07;2;Nielisz;gmina wiejska;2017-01-01
5;3;06;10;20;08;2;Radecznica;gmina wiejska;2017-01-01
5;3;06;10;20;09;2;Sitno;gmina wiejska;2017-01-01
5;3;06;10;20;10;2;Skierbieszów;gmina wiejska;2017-01-01
5;3;06;10;20;11;2;Stary Zamość;gmina wiejska;2017-01-01
5;3;06;10;20;12;2;Sułów;gmina wiejska;2017-01-01
5;3;06;10;20;13;3;Szczebrzeszyn;gmina miejsko-wiejska;2017-01-01
5;3;06;10;20;13;4;Szczebrzeszyn;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;10;20;13;5;Szczebrzeszyn;obszar wiejski;2017-01-01
5;3;06;10;20;14;2;Zamość;gmina wiejska;2017-01-01
5;3;06;10;20;15;3;Zwierzyniec;gmina miejsko-wiejska;2017-01-01
5;3;06;10;20;15;4;Zwierzyniec;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;10;20;15;5;Zwierzyniec;obszar wiejski;2017-01-01
5;3;06;10;62;01;1;Chełm;gmina miejska;2017-01-01
5;3;06;10;64;01;1;Zamość;gmina miejska;2017-01-01
5;3;06;11;08;01;1;Lubartów;gmina miejska;2017-01-01
5;3;06;11;08;02;2;Abramów;gmina wiejska;2017-01-01
5;3;06;11;08;03;2;Firlej;gmina wiejska;2017-01-01
5;3;06;11;08;04;2;Jeziorzany;gmina wiejska;2017-01-01
5;3;06;11;08;05;2;Kamionka;gmina wiejska;2017-01-01
5;3;06;11;08;06;3;Kock;gmina miejsko-wiejska;2017-01-01
5;3;06;11;08;06;4;Kock;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;11;08;06;5;Kock;obszar wiejski;2017-01-01
5;3;06;11;08;07;2;Lubartów;gmina wiejska;2017-01-01
5;3;06;11;08;08;2;Michów;gmina wiejska;2017-01-01
5;3;06;11;08;09;2;Niedźwiada;gmina wiejska;2017-01-01
5;3;06;11;08;10;3;Ostrów Lubelski;gmina miejsko-wiejska;2017-01-01
5;3;06;11;08;10;4;Ostrów Lubelski;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;11;08;10;5;Ostrów Lubelski;obszar wiejski;2017-01-01
5;3;06;11;08;11;2;Ostrówek;gmina wiejska;2017-01-01
5;3;06;11;08;12;2;Serniki;gmina wiejska;2017-01-01
5;3;06;11;08;13;2;Uścimów;gmina wiejska;2017-01-01
5;3;06;11;09;01;3;Bełżyce;gmina miejsko-wiejska;2017-01-01
5;3;06;11;09;01;4;Bełżyce;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;11;09;01;5;Bełżyce;obszar wiejski;2017-01-01
5;3;06;11;09;02;2;Borzechów;gmina wiejska;2017-01-01
5;3;06;11;09;03;3;Bychawa;gmina miejsko-wiejska;2017-01-01
5;3;06;11;09;03;4;Bychawa;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;11;09;03;5;Bychawa;obszar wiejski;2017-01-01
5;3;06;11;09;04;2;Garbów;gmina wiejska;2017-01-01
5;3;06;11;09;05;2;Głusk;gmina wiejska;2017-01-01
5;3;06;11;09;06;2;Jabłonna;gmina wiejska;2017-01-01
5;3;06;11;09;07;2;Jastków;gmina wiejska;2017-01-01
5;3;06;11;09;08;2;Konopnica;gmina wiejska;2017-01-01
5;3;06;11;09;09;2;Krzczonów;gmina wiejska;2017-01-01
5;3;06;11;09;10;2;Niedrzwica Duża;gmina wiejska;2017-01-01
5;3;06;11;09;11;2;Niemce;gmina wiejska;2017-01-01
5;3;06;11;09;12;2;Strzyżewice;gmina wiejska;2017-01-01
5;3;06;11;09;13;2;Wojciechów;gmina wiejska;2017-01-01
5;3;06;11;09;14;2;Wólka;gmina wiejska;2017-01-01
5;3;06;11;09;15;2;Wysokie;gmina wiejska;2017-01-01
5;3;06;11;09;16;2;Zakrzew;gmina wiejska;2017-01-01
5;3;06;11;10;01;2;Cyców;gmina wiejska;2017-01-01
5;3;06;11;10;02;2;Ludwin;gmina wiejska;2017-01-01
5;3;06;11;10;03;3;Łęczna;gmina miejsko-wiejska;2017-01-01
5;3;06;11;10;03;4;Łęczna;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;11;10;03;5;Łęczna;obszar wiejski;2017-01-01
5;3;06;11;10;04;2;Milejów;gmina wiejska;2017-01-01
5;3;06;11;10;05;2;Puchaczów;gmina wiejska;2017-01-01
5;3;06;11;10;06;2;Spiczyn;gmina wiejska;2017-01-01
5;3;06;11;17;01;1;Świdnik;gmina miejska;2017-01-01
5;3;06;11;17;02;2;Mełgiew;gmina wiejska;2017-01-01
5;3;06;11;17;03;3;Piaski;gmina miejsko-wiejska;2017-01-01
5;3;06;11;17;03;4;Piaski;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;11;17;03;5;Piaski;obszar wiejski;2017-01-01
5;3;06;11;17;04;2;Rybczewice;gmina wiejska;2017-01-01
5;3;06;11;17;05;2;Trawniki;gmina wiejska;2017-01-01
5;3;06;11;63;01;1;Lublin;gmina miejska;2017-01-01
5;3;06;12;05;01;2;Batorz;gmina wiejska;2017-01-01
5;3;06;12;05;02;2;Chrzanów;gmina wiejska;2017-01-01
5;3;06;12;05;03;2;Dzwola;gmina wiejska;2017-01-01
5;3;06;12;05;04;2;Godziszów;gmina wiejska;2017-01-01
5;3;06;12;05;05;3;Janów Lubelski;gmina miejsko-wiejska;2017-01-01
5;3;06;12;05;05;4;Janów Lubelski;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;12;05;05;5;Janów Lubelski;obszar wiejski;2017-01-01
5;3;06;12;05;06;3;Modliborzyce;gmina miejsko-wiejska;2017-01-01
5;3;06;12;05;06;4;Modliborzyce;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;12;05;06;5;Modliborzyce;obszar wiejski;2017-01-01
5;3;06;12;05;07;2;Potok Wielki;gmina wiejska;2017-01-01
5;3;06;12;07;01;1;Kraśnik;gmina miejska;2017-01-01
5;3;06;12;07;02;3;Annopol;gmina miejsko-wiejska;2017-01-01
5;3;06;12;07;02;4;Annopol;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;12;07;02;5;Annopol;obszar wiejski;2017-01-01
5;3;06;12;07;03;2;Dzierzkowice;gmina wiejska;2017-01-01
5;3;06;12;07;04;2;Gościeradów;gmina wiejska;2017-01-01
5;3;06;12;07;05;2;Kraśnik;gmina wiejska;2017-01-01
5;3;06;12;07;06;2;Szastarka;gmina wiejska;2017-01-01
5;3;06;12;07;07;2;Trzydnik Duży;gmina wiejska;2017-01-01
5;3;06;12;07;08;3;Urzędów;gmina miejsko-wiejska;2017-01-01
5;3;06;12;07;08;4;Urzędów;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;12;07;08;5;Urzędów;obszar wiejski;2017-01-01
5;3;06;12;07;09;2;Wilkołaz;gmina wiejska;2017-01-01
5;3;06;12;07;10;2;Zakrzówek;gmina wiejska;2017-01-01
5;3;06;12;11;01;1;Łuków;gmina miejska;2017-01-01
5;3;06;12;11;02;1;Stoczek Łukowski;gmina miejska;2017-01-01
5;3;06;12;11;03;2;Adamów;gmina wiejska;2017-01-01
5;3;06;12;11;04;2;Krzywda;gmina wiejska;2017-01-01
5;3;06;12;11;05;2;Łuków;gmina wiejska;2017-01-01
5;3;06;12;11;06;2;Serokomla;gmina wiejska;2017-01-01
5;3;06;12;11;07;2;Stanin;gmina wiejska;2017-01-01
5;3;06;12;11;08;2;Stoczek Łukowski;gmina wiejska;2017-01-01
5;3;06;12;11;09;2;Trzebieszów;gmina wiejska;2017-01-01
5;3;06;12;11;10;2;Wojcieszków;gmina wiejska;2017-01-01
5;3;06;12;11;11;2;Wola Mysłowska;gmina wiejska;2017-01-01
5;3;06;12;12;01;2;Chodel;gmina wiejska;2017-01-01
5;3;06;12;12;02;2;Józefów nad Wisłą;gmina wiejska;2017-01-01
5;3;06;12;12;03;2;Karczmiska;gmina wiejska;2017-01-01
5;3;06;12;12;04;2;Łaziska;gmina wiejska;2017-01-01
5;3;06;12;12;05;3;Opole Lubelskie;gmina miejsko-wiejska;2017-01-01
5;3;06;12;12;05;4;Opole Lubelskie;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;12;12;05;5;Opole Lubelskie;obszar wiejski;2017-01-01
5;3;06;12;12;06;3;Poniatowa;gmina miejsko-wiejska;2017-01-01
5;3;06;12;12;06;4;Poniatowa;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;12;12;06;5;Poniatowa;obszar wiejski;2017-01-01
5;3;06;12;12;07;2;Wilków;gmina wiejska;2017-01-01
5;3;06;12;14;01;1;Puławy;gmina miejska;2017-01-01
5;3;06;12;14;02;2;Baranów;gmina wiejska;2017-01-01
5;3;06;12;14;03;2;Janowiec;gmina wiejska;2017-01-01
5;3;06;12;14;04;3;Kazimierz Dolny;gmina miejsko-wiejska;2017-01-01
5;3;06;12;14;04;4;Kazimierz Dolny;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;12;14;04;5;Kazimierz Dolny;obszar wiejski;2017-01-01
5;3;06;12;14;05;2;Końskowola;gmina wiejska;2017-01-01
5;3;06;12;14;06;2;Kurów;gmina wiejska;2017-01-01
5;3;06;12;14;07;2;Markuszów;gmina wiejska;2017-01-01
5;3;06;12;14;08;3;Nałęczów;gmina miejsko-wiejska;2017-01-01
5;3;06;12;14;08;4;Nałęczów;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;12;14;08;5;Nałęczów;obszar wiejski;2017-01-01
5;3;06;12;14;09;2;Puławy;gmina wiejska;2017-01-01
5;3;06;12;14;10;2;Wąwolnica;gmina wiejska;2017-01-01
5;3;06;12;14;11;2;Żyrzyn;gmina wiejska;2017-01-01
5;3;06;12;16;01;1;Dęblin;gmina miejska;2017-01-01
5;3;06;12;16;02;2;Kłoczew;gmina wiejska;2017-01-01
5;3;06;12;16;03;2;Nowodwór;gmina wiejska;2017-01-01
5;3;06;12;16;04;3;Ryki;gmina miejsko-wiejska;2017-01-01
5;3;06;12;16;04;4;Ryki;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;06;12;16;04;5;Ryki;obszar wiejski;2017-01-01
5;3;06;12;16;05;2;Stężyca;gmina wiejska;2017-01-01
5;3;06;12;16;06;2;Ułęż;gmina wiejska;2017-01-01
5;3;18;33;01;03;2;Czarna;gmina wiejska;2017-01-01
5;3;18;33;01;05;2;Lutowiska;gmina wiejska;2017-01-01
5;3;18;33;01;08;3;Ustrzyki Dolne;gmina miejsko-wiejska;2017-01-01
5;3;18;33;01;08;4;Ustrzyki Dolne;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;18;33;01;08;5;Ustrzyki Dolne;obszar wiejski;2017-01-01
5;3;18;33;02;01;3;Brzozów;gmina miejsko-wiejska;2017-01-01
5;3;18;33;02;01;4;Brzozów;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;18;33;02;01;5;Brzozów;obszar wiejski;2017-01-01
5;3;18;33;02;02;2;Domaradz;gmina wiejska;2017-01-01
5;3;18;33;02;03;2;Dydnia;gmina wiejska;2017-01-01
5;3;18;33;02;04;2;Haczów;gmina wiejska;2017-01-01
5;3;18;33;02;05;2;Jasienica Rosielna;gmina wiejska;2017-01-01
5;3;18;33;02;06;2;Nozdrzec;gmina wiejska;2017-01-01
5;3;18;33;05;01;1;Jasło;gmina miejska;2017-01-01
5;3;18;33;05;02;2;Brzyska;gmina wiejska;2017-01-01
5;3;18;33;05;03;2;Dębowiec;gmina wiejska;2017-01-01
5;3;18;33;05;04;2;Jasło;gmina wiejska;2017-01-01
5;3;18;33;05;05;3;Kołaczyce;gmina miejsko-wiejska;2017-01-01
5;3;18;33;05;05;4;Kołaczyce;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;18;33;05;05;5;Kołaczyce;obszar wiejski;2017-01-01
5;3;18;33;05;06;2;Krempna;gmina wiejska;2017-01-01
5;3;18;33;05;07;2;Nowy Żmigród;gmina wiejska;2017-01-01
5;3;18;33;05;08;2;Osiek Jasielski;gmina wiejska;2017-01-01
5;3;18;33;05;09;2;Skołyszyn;gmina wiejska;2017-01-01
5;3;18;33;05;11;2;Tarnowiec;gmina wiejska;2017-01-01
5;3;18;33;07;01;2;Chorkówka;gmina wiejska;2017-01-01
5;3;18;33;07;02;3;Dukla;gmina miejsko-wiejska;2017-01-01
5;3;18;33;07;02;4;Dukla;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;18;33;07;02;5;Dukla;obszar wiejski;2017-01-01
5;3;18;33;07;03;3;Iwonicz-Zdrój;gmina miejsko-wiejska;2017-01-01
5;3;18;33;07;03;4;Iwonicz-Zdrój;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;18;33;07;03;5;Iwonicz-Zdrój;obszar wiejski;2017-01-01
5;3;18;33;07;04;3;Jedlicze;gmina miejsko-wiejska;2017-01-01
5;3;18;33;07;04;4;Jedlicze;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;18;33;07;04;5;Jedlicze;obszar wiejski;2017-01-01
5;3;18;33;07;05;2;Korczyna;gmina wiejska;2017-01-01
5;3;18;33;07;06;2;Krościenko Wyżne;gmina wiejska;2017-01-01
5;3;18;33;07;07;2;Miejsce Piastowe;gmina wiejska;2017-01-01
5;3;18;33;07;08;3;Rymanów;gmina miejsko-wiejska;2017-01-01
5;3;18;33;07;08;4;Rymanów;miasto w gminie miejsko-wiejskiej;2017-01-01
5;3;18;33;07;08;5;Rymanów;obszar wiejski;2017-01-01
5;3;18;33;07;09;2;Wojaszówka;gmina wiejska;2017-01-01
5;3;18;33;07;10;2;Jaśliska;gmina wiejska;2017-01-01
